Date,has_bse,BSE_Close,Gold_Price,DJI_Close,INR_per_USD,DJI_INR,Gold_INR
1974-10-31,0,0.0,181.66,665.5,8.06,5363.93,1464.1796000000002
1974-10-31,0,0.0,181.66,665.5,8.06,5363.93,1464.1796000000002
1974-11-03,0,0.0,183.78,657.2,8.06,5297.032000000001,1481.2668
1974-11-07,0,0.0,183.78,671.9,8.06,5415.514,1481.2668
1974-11-08,0,0.0,183.78,667.2,8.03,5357.616,1475.7533999999998
1974-11-08,0,0.0,183.78,667.2,8.03,5357.616,1475.7533999999998
1974-11-12,0,0.0,183.78,659.2,8.03,5293.376,1475.7533999999998
1974-11-13,0,0.0,183.78,659.2,8.03,5293.376,1475.7533999999998
1974-11-19,0,0.0,183.78,614.1,8.1,4974.21,1488.618
1974-11-19,0,0.0,183.78,614.1,8.1,4974.21,1488.618
1974-11-20,0,0.0,183.78,609.6,8.1,4937.76,1488.618
1974-12-05,0,0.0,176.27,587.1,8.06,4732.026000000001,1420.7362000000003
1974-12-07,0,0.0,176.27,579.9,8.1,4697.19,1427.787
1974-12-11,0,0.0,176.27,595.4,8.0,4763.2,1410.16
1974-12-26,0,0.0,176.27,604.7,8.13,4916.211000000001,1433.0751000000002
1974-12-28,0,0.0,176.27,603.3,8.13,4904.829,1433.0751000000002
1975-01-01,0,0.0,176.27,632.0,8.13,5138.160000000001,1433.0751000000002
1975-01-03,0,0.0,179.6,634.5,8.13,5158.485000000001,1460.1480000000001
1975-01-11,0,0.0,179.6,654.2,8.13,5318.646000000001,1460.1480000000001
1975-01-14,0,0.0,179.6,648.7,8.13,5273.9310000000005,1460.1480000000001
1975-01-21,0,0.0,179.6,641.9,8.13,5218.647,1460.1480000000001
1975-01-24,0,0.0,179.6,666.6,8.13,5419.4580000000005,1460.1480000000001
1975-01-29,0,0.0,179.6,706.0,8.13,5739.780000000001,1460.1480000000001
1975-01-29,0,0.0,179.6,706.0,8.13,5739.780000000001,1460.1480000000001
1975-02-13,0,0.0,178.16,726.9,7.94,5771.586,1414.5904
1975-02-15,0,0.0,178.16,731.3,7.94,5806.522,1414.5904
1975-02-20,0,0.0,178.16,745.4,7.94,5918.476,1414.5904
1975-02-26,0,0.0,178.16,728.1,7.94,5781.1140000000005,1414.5904
1975-03-04,0,0.0,169.84,757.7,7.75,5872.175,1316.26
1975-03-07,0,0.0,169.84,770.1,7.75,5968.275000000001,1316.26
1975-03-09,0,0.0,169.84,776.1,7.75,6014.775000000001,1316.26
1975-03-12,0,0.0,169.84,763.7,7.75,5918.675,1316.26
1975-03-18,0,0.0,169.84,779.4,7.75,6040.349999999999,1316.26
1975-03-19,0,0.0,169.84,769.5,7.75,5963.625,1316.26
1975-03-29,0,0.0,169.84,768.2,7.75,5953.55,1316.26
1975-03-31,0,0.0,169.84,768.2,7.75,5953.55,1316.26
1975-04-01,0,0.0,169.84,761.6,7.75,5902.400000000001,1316.26
1975-04-04,0,0.0,167.39,747.3,7.75,5791.575,1297.2724999999998
1975-04-09,0,0.0,167.39,768.0,7.84,6021.12,1312.3375999999998
1975-04-11,0,0.0,167.39,789.5,7.84,6189.68,1312.3375999999998
1975-04-12,0,0.0,167.39,807.0,7.94,6407.58,1329.0765999999999
1975-04-18,0,0.0,167.39,808.4,7.94,6418.696,1329.0765999999999
1975-04-23,0,0.0,167.39,802.5,7.91,6347.775000000001,1324.0548999999999
1975-04-29,0,0.0,167.39,803.0,8.0,6424.0,1339.12
1975-05-22,0,0.0,164.24,818.9,8.16,6682.224,1340.1984
1975-05-27,0,0.0,164.24,826.1,8.1,6691.41,1330.344
1975-05-31,0,0.0,164.24,846.6,8.1,6857.46,1330.344
1975-06-17,0,0.0,165.17,828.6,8.23,6819.378000000001,1359.3491
1975-06-22,0,0.0,165.17,864.8,8.26,7143.248,1364.3041999999998
1975-06-23,0,0.0,165.17,864.8,8.26,7143.248,1364.3041999999998
1975-06-26,0,0.0,165.17,874.1,8.26,7220.066,1364.3041999999998
1975-07-08,0,0.0,163.0,857.8,8.47,7265.566,1380.6100000000001
1975-07-10,0,0.0,163.0,871.9,8.4,7323.96,1369.2
1975-07-12,0,0.0,163.0,875.9,8.47,7418.8730000000005,1380.6100000000001
1975-07-23,0,0.0,163.0,836.7,8.55,7153.785000000001,1393.65
1975-07-26,0,0.0,163.0,827.8,8.51,7044.5779999999995,1387.1299999999999
1975-08-06,0,0.0,144.17,813.7,8.62,7014.094,1242.7453999999998
1975-08-07,0,0.0,144.17,815.8,8.62,7032.195999999999,1242.7453999999998
1975-08-22,0,0.0,144.17,804.8,8.85,7122.48,1275.9044999999999
1975-08-28,0,0.0,144.17,829.5,8.85,7341.075,1275.9044999999999
1975-08-31,0,0.0,144.17,823.7,8.93,7355.6410000000005,1287.4380999999998
1975-09-08,0,0.0,142.79,840.1,8.77,7367.677,1252.2683
1975-09-13,0,0.0,142.79,803.2,8.81,7076.192000000001,1257.9799
1975-09-18,0,0.0,142.79,814.6,8.81,7176.626,1257.9799
1975-09-20,0,0.0,142.79,820.4,8.93,7326.172,1275.1146999999999
1975-09-29,0,0.0,142.79,805.2,8.94,7198.488,1276.5425999999998
1975-10-03,0,0.0,142.42,813.2,8.97,7294.404000000001,1277.5074
1975-10-15,0,0.0,142.42,837.2,8.89,7442.7080000000005,1266.1138
1975-10-18,0,0.0,142.42,842.3,8.89,7488.0470000000005,1266.1138
1975-10-25,0,0.0,142.42,838.5,8.85,7420.724999999999,1260.417
1975-10-31,0,0.0,142.42,836.0,8.81,7365.160000000001,1254.7202
1975-11-10,0,0.0,139.3,835.5,8.81,7360.755,1227.2330000000002
1975-11-13,0,0.0,139.3,851.2,8.81,7499.072000000001,1227.2330000000002
1975-11-19,0,0.0,139.3,848.2,8.93,7574.426,1243.949
1975-12-03,0,0.0,131.05,825.5,9.09,7503.795,1191.2445
1975-12-03,0,0.0,131.05,825.5,9.09,7503.795,1191.2445
1975-12-10,0,0.0,131.05,834.0,8.93,7447.62,1170.2765000000002
1975-12-14,0,0.0,131.05,836.6,8.97,7504.302000000001,1175.5185000000001
1975-12-15,0,0.0,131.05,836.6,8.97,7504.302000000001,1175.5185000000001
1975-12-20,0,0.0,131.05,838.6,8.97,7522.242000000001,1175.5185000000001
1975-12-25,0,0.0,131.05,859.8,8.97,7712.406,1175.5185000000001
1975-12-25,0,0.0,131.05,859.8,8.97,7712.406,1175.5185000000001
1975-12-30,0,0.0,131.05,852.4,8.97,7646.028,1175.5185000000001
1976-01-07,0,0.0,131.06,898.7,8.97,8061.339000000001,1175.6082000000001
1976-01-07,0,0.0,131.06,898.7,8.97,8061.339000000001,1175.6082000000001
1976-01-14,0,0.0,131.06,929.6,8.93,8301.328,1170.3658
1976-01-21,0,0.0,131.06,946.2,8.93,8449.566,1170.3658
1976-01-23,0,0.0,131.06,954.0,8.97,8557.380000000001,1175.6082000000001
1976-02-04,0,0.0,132.76,976.6,8.91,8701.506000000001,1182.8916
1976-02-06,0,0.0,132.76,954.9,8.93,8527.257,1185.5467999999998
1976-02-16,0,0.0,132.76,950.6,8.94,8498.364,1186.8744
1976-02-26,0,0.0,132.76,978.8,8.97,8779.836,1190.8572
1976-03-03,0,0.0,127.94,978.8,8.93,8740.684,1142.5041999999999
1976-03-08,0,0.0,127.94,988.7,9.09,8987.283,1162.9746
1976-03-18,0,0.0,127.94,979.9,8.93,8750.507,1142.5041999999999
1976-03-24,0,0.0,127.94,1009.2,8.93,9012.156,1142.5041999999999
1976-03-30,0,0.0,127.94,992.1,8.97,8899.137,1147.6218000000001
1976-04-04,0,0.0,126.92,1004.1,9.01,9046.941,1143.5492
1976-04-09,0,0.0,126.92,968.3,9.01,8724.383,1143.5492
1976-04-09,0,0.0,126.92,968.3,9.01,8724.383,1143.5492
1976-04-10,0,0.0,126.92,971.3,9.01,8751.412999999999,1143.5492
1976-04-11,0,0.0,126.92,971.3,9.01,8751.412999999999,1143.5492
1976-04-13,0,0.0,126.92,984.3,9.01,8868.543,1143.5492
1976-04-18,0,0.0,126.92,988.1,9.01,8902.781,1143.5492
1976-04-26,0,0.0,126.92,1002.8,8.93,8955.003999999999,1133.3956
1976-04-26,0,0.0,126.92,1002.8,8.93,8955.003999999999,1133.3956
1976-05-03,0,0.0,125.71,990.3,8.97,8882.991,1127.6187
1976-05-06,0,0.0,125.71,989.5,8.97,8875.815,1127.6187
1976-05-08,0,0.0,125.71,1007.5,9.01,9077.574999999999,1132.6471
1976-05-23,0,0.0,125.71,971.5,9.05,8792.075,1137.6755
1976-05-26,0,0.0,125.71,968.6,9.05,8765.830000000002,1137.6755
1976-05-28,0,0.0,125.71,975.2,9.3,9069.36,1169.103
1976-06-15,0,0.0,117.73,985.9,9.01,8882.958999999999,1060.7473
1976-06-20,0,0.0,117.73,1007.5,8.97,9037.275000000001,1056.0381000000002
